Date,Open,High,Low,Close,Adj Close,Volume
2018-02-21,1480.500000,1530.000000,1480.500000,1521.525024,1414.919556,249970
2018-02-22,1522.500000,1538.974976,1511.275024,1520.199951,1413.687012,149406
2018-02-23,1521.000000,1550.000000,1498.025024,1538.449951,1430.658447,593338
2018-02-26,1539.050049,1542.375000,1513.500000,1517.625000,1411.292603,99870
2018-02-27,1524.974976,1538.900024,1517.500000,1521.625000,1415.012451,95542
2018-02-28,1520.000000,1531.175049,1511.675049,1519.125000,1412.687378,202686
2018-03-01,1520.500000,1530.000000,1510.974976,1518.550049,1412.153320,56560
2018-03-05,1534.500000,1556.224976,1518.025024,1552.150024,1443.398926,221630
2018-03-06,1566.500000,1566.500000,1515.324951,1524.900024,1418.058105,98618
2018-03-07,1527.500000,1544.875000,1512.125000,1514.625000,1408.502686,162102
2018-03-08,1530.000000,1530.000000,1491.949951,1500.750000,1395.600098,113716
2018-03-09,1507.000000,1529.974976,1489.275024,1517.250000,1410.943970,210212
2018-03-12,1517.500000,1540.000000,1517.500000,1525.925049,1419.011353,142190
2018-03-13,1464.000000,1464.500000,1442.050049,1446.224976,1344.895264,4395838
2018-03-14,1448.000000,1462.500000,1437.525024,1443.050049,1341.942749,271416
2018-03-15,1445.574951,1451.199951,1428.824951,1434.574951,1334.061646,325626
2018-03-16,1434.375000,1435.000000,1402.500000,1412.750000,1313.765625,262176
2018-03-19,1420.349976,1422.500000,1410.025024,1414.425049,1315.323486,222384
2018-03-20,1413.724976,1435.000000,1410.349976,1429.574951,1329.411865,107408
2018-03-21,1430.125000,1441.000000,1422.500000,1427.300049,1327.296387,199524
2018-03-22,1428.000000,1435.000000,1412.500000,1414.974976,1315.834839,97270
2018-03-23,1403.349976,1415.500000,1400.000000,1408.224976,1309.557617,193700
2018-03-26,1408.349976,1411.449951,1391.150024,1406.525024,1307.976929,296360
2018-03-27,1410.050049,1434.500000,1410.050049,1420.925049,1321.367798,75910
2018-03-28,1419.500000,1437.000000,1413.775024,1424.650024,1324.831787,164114
2018-04-02,1422.500000,1455.000000,1422.500000,1451.449951,1349.754272,101468
2018-04-03,1450.000000,1463.574951,1446.500000,1454.050049,1352.171997,68598
2018-04-04,1461.500000,1466.650024,1445.974976,1453.525024,1351.683960,75234
2018-04-05,1457.775024,1481.000000,1457.775024,1478.574951,1374.978760,130186
2018-04-06,1470.500000,1480.675049,1463.500000,1474.849976,1371.514526,42414
2018-04-09,1475.000000,1481.500000,1457.500000,1460.574951,1358.239746,46454
2018-04-10,1469.500000,1477.925049,1462.550049,1465.925049,1363.214966,59978
2018-04-11,1475.000000,1513.449951,1473.599976,1507.750000,1402.109619,184910
2018-04-12,1507.750000,1575.000000,1505.074951,1568.650024,1458.742920,1843550
2018-04-13,1574.500000,1619.000000,1565.550049,1575.500000,1465.112671,283872
2018-04-16,1566.000000,1599.500000,1554.025024,1592.400024,1480.828613,235726
2018-04-17,1595.000000,1595.000000,1574.650024,1582.949951,1472.040771,92720
2018-04-18,1586.474976,1594.900024,1573.650024,1579.750000,1469.064819,104790
2018-04-19,1587.500000,1607.500000,1583.150024,1595.324951,1483.548584,204144
2018-04-20,1625.099976,1710.625000,1622.500000,1703.199951,1583.865356,1543910
2018-04-23,1714.500000,1778.500000,1700.000000,1707.599976,1587.957153,1011632
2018-04-24,1706.474976,1721.750000,1672.949951,1692.824951,1574.217163,390992
2018-04-25,1692.500000,1740.750000,1683.000000,1733.949951,1612.461060,443866
2018-04-26,1735.500000,1780.000000,1734.500000,1770.175049,1646.147827,301996
2018-04-27,1770.000000,1771.574951,1724.650024,1727.400024,1606.369873,214912
2018-04-30,1727.500000,1773.500000,1719.099976,1765.699951,1641.986328,184786
2018-05-02,1766.500000,1780.000000,1737.800049,1748.900024,1626.363525,129712
2018-05-03,1751.000000,1763.925049,1737.500000,1741.324951,1619.319214,145044
2018-05-04,1741.000000,1752.000000,1735.650024,1740.425049,1618.482422,93992
2018-05-07,1741.125000,1745.000000,1710.050049,1713.849976,1593.769165,126844
2018-05-08,1716.000000,1743.974976,1699.425049,1720.525024,1599.976440,202564
2018-05-09,1724.500000,1747.224976,1721.500000,1744.525024,1622.295044,99586
2018-05-10,1745.500000,1754.724976,1723.000000,1726.375000,1605.416626,123642
2018-05-11,1727.500000,1743.750000,1723.199951,1730.300049,1609.066528,70336
2018-05-14,1732.000000,1739.925049,1708.000000,1718.375000,1597.977173,603792
2018-05-15,1727.000000,1747.250000,1718.449951,1741.224976,1619.226074,79148
2018-05-16,1740.000000,1754.974976,1737.500000,1747.775024,1625.317261,58254
2018-05-17,1757.925049,1764.900024,1737.500000,1746.349976,1623.991943,96268
2018-05-18,1744.925049,1759.000000,1731.250000,1751.175049,1628.478760,52170
2018-05-21,1760.000000,1795.925049,1755.000000,1778.974976,1654.331421,136672
2018-05-22,1779.000000,1787.500000,1747.500000,1754.025024,1631.129272,103528
2018-05-23,1764.000000,1772.474976,1741.400024,1748.525024,1626.014648,90694
2018-05-24,1750.000000,1807.500000,1750.000000,1802.400024,1676.114868,192390
2018-05-25,1809.500000,1837.000000,1786.400024,1794.724976,1668.977661,169150
2018-05-28,1800.550049,1809.000000,1744.000000,1751.900024,1629.153076,263160
2018-05-29,1756.000000,1774.750000,1745.550049,1761.349976,1637.940918,205762
2018-05-30,1760.000000,1766.250000,1742.300049,1758.875000,1635.639404,309140
2018-05-31,1742.300049,1758.699951,1726.099976,1744.800049,1636.038086,156722
2018-06-01,1758.000000,1760.000000,1719.000000,1732.250000,1624.270386,117215
2018-06-04,1751.699951,1752.000000,1712.900024,1744.550049,1635.803711,242609
2018-06-05,1745.000000,1752.599976,1713.449951,1721.199951,1613.909180,104701
2018-06-06,1724.699951,1735.300049,1716.300049,1727.250000,1619.581787,383083
2018-06-07,1725.400024,1748.500000,1725.400024,1734.599976,1626.473877,118908
2018-06-08,1736.000000,1757.500000,1736.000000,1748.199951,1639.225952,402906
2018-06-11,1747.000000,1763.449951,1742.800049,1750.599976,1641.476318,58160
2018-06-12,1756.000000,1784.949951,1753.500000,1781.000000,1669.981567,152861
2018-06-13,1815.000000,1832.000000,1800.000000,1824.199951,1710.488647,353957
2018-06-14,1839.000000,1840.000000,1785.000000,1792.250000,1680.530396,313381
2018-06-15,1801.000000,1849.000000,1791.000000,1841.449951,1726.663452,765529
2018-06-18,1869.000000,1870.699951,1825.500000,1830.699951,1716.583496,522045
2018-06-19,1822.650024,1839.599976,1822.000000,1825.849976,1712.035767,721683
2018-06-20,1833.000000,1836.599976,1823.000000,1826.300049,1712.457642,204010
2018-06-21,1830.000000,1834.000000,1818.000000,1819.849976,1706.409668,184984
2018-06-22,1828.800049,1829.000000,1803.250000,1811.800049,1698.861572,200191
2018-06-25,1812.000000,1824.000000,1809.000000,1820.449951,1706.972290,215085
2018-06-26,1821.000000,1862.000000,1821.000000,1852.699951,1737.212158,1065791
2018-06-27,1859.800049,1886.199951,1852.000000,1859.800049,1743.869629,474432
2018-06-28,1865.000000,1872.000000,1830.150024,1847.300049,1732.148682,333642
2018-06-29,1846.000000,1868.000000,1843.000000,1847.199951,1732.054810,229631
2018-07-02,1829.949951,1859.949951,1829.949951,1855.599976,1739.931396,151420
2018-07-03,1859.949951,1880.000000,1858.000000,1875.900024,1758.965942,163967
2018-07-04,1879.000000,1880.000000,1860.099976,1869.650024,1753.105469,138775
2018-07-05,1875.199951,1887.000000,1864.000000,1881.699951,1764.404541,110452
2018-07-06,1882.800049,1920.300049,1880.000000,1913.300049,1794.034546,211358
2018-07-09,1927.949951,1930.000000,1882.000000,1887.650024,1769.983398,374551
2018-07-10,1895.199951,1900.000000,1872.599976,1877.000000,1759.997192,433180
2018-07-11,1900.000000,1995.000000,1894.000000,1979.599976,1856.201660,1157363
2018-07-12,1984.000000,1992.000000,1961.500000,1971.000000,1848.137695,602500
2018-07-13,1975.000000,1998.000000,1975.000000,1981.250000,1857.748535,975624
2018-07-16,1985.050049,1996.000000,1978.400024,1988.800049,1864.828491,112080
2018-07-17,1988.000000,2005.449951,1982.000000,1997.849976,1877.089600,117890
2018-07-18,2005.500000,2009.900024,1993.000000,1997.300049,1876.572632,78031
2018-07-19,1999.000000,2009.949951,1970.550049,1981.449951,1861.680664,83227
2018-07-20,1983.050049,2000.000000,1983.000000,1995.949951,1875.304321,62274
2018-07-23,2000.000000,2008.849976,1991.199951,2005.050049,1883.854492,86334
2018-07-24,2009.050049,2012.000000,1987.000000,1996.849976,1876.149780,59826
2018-07-25,2000.150024,2003.000000,1971.000000,1979.400024,1859.754761,91325
2018-07-26,1975.000000,1985.050049,1955.550049,1963.300049,1844.628052,83737
2018-07-27,1965.000000,1966.800049,1940.000000,1943.099976,1825.649048,132170
2018-07-30,1948.550049,1955.300049,1935.000000,1944.949951,1827.386963,96383
2018-07-31,1943.599976,1948.500000,1929.050049,1941.250000,1823.910400,89586
2018-08-01,1951.000000,1980.000000,1950.000000,1975.099976,1855.714478,112747
2018-08-02,1980.699951,1984.599976,1941.000000,1950.650024,1832.742554,105704
2018-08-03,1956.900024,1980.000000,1956.900024,1977.349976,1857.828735,57673
2018-08-06,1998.000000,1998.000000,1971.000000,1976.349976,1856.888916,110668
2018-08-07,1977.000000,1977.050049,1961.000000,1968.099976,1849.137817,78403
2018-08-08,1970.000000,1978.300049,1963.750000,1974.599976,1855.244995,94389
2018-08-09,1985.900024,1985.900024,1966.300049,1974.550049,1855.197754,101982
2018-08-10,1978.050049,1997.050049,1974.000000,1993.849976,1873.331299,140439
2018-08-13,2000.000000,2002.550049,1988.250000,2000.500000,1879.579102,364314
2018-08-14,1992.000000,2024.000000,1983.500000,2001.250000,1880.284058,228939
2018-08-16,2002.000000,2019.000000,1996.000000,2008.750000,1887.330566,132552
2018-08-17,2014.000000,2021.150024,2005.000000,2011.849976,1890.243286,175463
2018-08-20,2023.500000,2023.500000,2005.250000,2010.400024,1888.880737,69717
2018-08-21,2010.000000,2022.750000,2005.000000,2013.650024,1891.934692,62718
2018-08-23,2020.000000,2038.699951,2020.000000,2035.449951,1912.416748,162256
2018-08-24,2035.099976,2046.050049,2031.000000,2042.199951,1918.758667,90110
2018-08-27,2042.000000,2058.550049,2036.550049,2051.649902,1927.637329,102741
2018-08-28,2052.750000,2072.000000,2051.649902,2065.550049,1940.697266,167682
2018-08-29,2072.899902,2072.899902,2046.099976,2065.800049,1940.932373,96894
2018-08-30,2070.000000,2080.199951,2064.399902,2079.449951,1953.757202,187645
2018-08-31,2080.000000,2090.500000,2073.050049,2078.199951,1952.582886,166815
2018-09-03,2080.050049,2089.949951,2052.100098,2054.949951,1930.737915,125871
2018-09-04,2055.000000,2100.000000,2055.000000,2093.199951,1966.676147,318313
2018-09-05,2100.000000,2105.949951,2075.000000,2078.149902,1952.535767,136884
2018-09-06,2080.000000,2081.500000,2063.000000,2075.699951,1950.233643,64300
2018-09-07,2080.000000,2083.949951,2065.550049,2079.699951,1953.991943,49201
2018-09-10,2082.949951,2093.399902,2074.100098,2081.199951,1955.401001,59853
2018-09-11,2084.000000,2089.250000,2042.000000,2045.949951,1922.282104,94049
2018-09-12,2051.000000,2067.800049,2040.000000,2043.750000,1920.214844,162054
2018-09-14,2045.000000,2070.850098,2018.849976,2063.300049,1938.583374,142167
2018-09-17,2070.000000,2077.000000,2054.850098,2071.600098,1946.381836,49469
2018-09-18,2075.000000,2077.300049,2059.000000,2070.000000,1944.878418,44727
2018-09-19,2074.000000,2088.100098,2066.000000,2076.899902,1951.361206,56494
2018-09-21,2078.000000,2130.850098,2052.500000,2103.800049,1976.635010,124436
2018-09-24,2104.000000,2214.149902,2098.300049,2198.699951,2065.799072,299610
2018-09-25,2200.000000,2209.600098,2155.000000,2183.100098,2051.142822,128098
2018-09-26,2183.000000,2197.100098,2135.000000,2141.449951,2012.009277,79677
2018-09-27,2150.000000,2202.000000,2136.600098,2187.800049,2055.557617,121150
2018-09-28,2184.000000,2190.000000,2159.550049,2184.500000,2052.457031,77824
2018-10-01,2186.000000,2273.000000,2186.000000,2255.800049,2119.447998,186123
2018-10-03,2246.100098,2253.850098,2155.000000,2162.449951,2031.739868,151560
2018-10-04,2161.000000,2161.000000,2058.649902,2064.250000,1939.475830,537593
2018-10-05,2059.800049,2119.850098,2024.000000,2103.100098,1975.977783,166182
2018-10-08,2106.500000,2122.899902,2048.000000,2080.100098,1954.367798,102738
2018-10-09,2080.000000,2108.000000,2054.399902,2090.500000,1964.139038,127278
2018-10-10,2110.000000,2110.000000,2030.199951,2043.050049,1919.557373,1935417
2018-10-11,1998.699951,2013.550049,1943.050049,1979.750000,1860.083618,358205
2018-10-12,1990.000000,1990.000000,1904.800049,1918.400024,1802.441650,650422
2018-10-15,1937.000000,1955.000000,1921.699951,1949.150024,1831.333008,174014
2018-10-16,1955.000000,1969.150024,1935.000000,1961.699951,1843.124512,168016
2018-10-17,1974.500000,1988.949951,1920.099976,1927.699951,1811.179810,306638
2018-10-19,1940.000000,1940.000000,1872.199951,1917.050049,1801.173462,123953
2018-10-22,1918.000000,1919.500000,1888.449951,1902.150024,1787.174072,55237
2018-10-23,1890.000000,1896.500000,1836.800049,1844.150024,1736.331177,114276
2018-10-24,1858.000000,1871.800049,1812.000000,1851.500000,1743.251709,172568
2018-10-25,1845.000000,1875.449951,1825.500000,1852.650024,1744.334229,90640
2018-10-26,1857.800049,1858.000000,1791.300049,1799.599976,1694.385864,167785
2018-10-29,1810.000000,1878.000000,1784.000000,1869.750000,1760.434570,140665
2018-10-30,1866.949951,1909.000000,1846.550049,1895.400024,1784.584717,143803
2018-10-31,1904.400024,1944.599976,1878.650024,1937.599976,1824.317749,136726
2018-11-01,1940.099976,1950.000000,1902.550049,1934.599976,1821.492920,98198
2018-11-02,1935.800049,1953.500000,1905.750000,1909.800049,1798.142944,132521
2018-11-05,1914.000000,1926.699951,1885.000000,1889.949951,1779.453491,89179
2018-11-06,1891.000000,1936.000000,1890.000000,1931.949951,1818.997803,94811
2018-11-07,1948.000000,1950.349976,1935.000000,1942.800049,1829.213501,24436
2018-11-09,1955.000000,1962.949951,1904.000000,1909.800049,1798.142944,70524
2018-11-12,1910.000000,1944.849976,1909.800049,1915.900024,1803.886230,80898
2018-11-13,1925.000000,1939.800049,1903.050049,1935.800049,1822.623047,46465
2018-11-14,1935.900024,1935.900024,1872.500000,1880.550049,1770.603027,150552
2018-11-15,1869.000000,1898.949951,1860.000000,1865.500000,1756.432983,367665
2018-11-16,1889.900024,1898.550049,1868.000000,1882.250000,1772.203735,315475
2018-11-19,1896.000000,1907.000000,1867.500000,1902.050049,1790.846191,62108
2018-11-20,1903.000000,1905.949951,1875.099976,1877.750000,1767.966797,67206
2018-11-21,1873.000000,1873.050049,1802.000000,1811.750000,1705.825439,452436
2018-11-22,1822.449951,1847.099976,1810.400024,1815.250000,1709.120972,157701
2018-11-26,1822.900024,1859.500000,1787.000000,1846.099976,1738.167114,171396
2018-11-27,1865.000000,1893.500000,1834.599976,1888.349976,1777.947021,130220
2018-11-28,1897.000000,1982.150024,1883.900024,1976.550049,1860.990723,778970
2018-11-29,2000.000000,2000.000000,1943.650024,1959.449951,1844.890137,193279
2018-11-30,1960.250000,1989.400024,1960.250000,1970.599976,1855.388184,116167
2018-12-03,1980.099976,1990.000000,1969.050049,1982.199951,1866.310059,73374
2018-12-04,1983.000000,2019.300049,1971.500000,2009.400024,1891.919800,164306
2018-12-05,2009.400024,2017.500000,1985.000000,2006.099976,1888.812744,127987
2018-12-06,2000.000000,2017.949951,1981.250000,1991.750000,1875.301636,111506
2018-12-07,1991.750000,2003.849976,1975.000000,1995.949951,1879.256226,101524
2018-12-10,1979.000000,2009.900024,1962.050049,1974.900024,1859.436646,97246
2018-12-11,1973.500000,2009.699951,1961.150024,1998.349976,1881.515869,100894
2018-12-12,1998.349976,2022.050049,1987.099976,2018.699951,1900.676025,466804
2018-12-13,2020.000000,2028.400024,1975.000000,1983.650024,1867.675293,157492
2018-12-14,1995.000000,1995.000000,1975.650024,1989.250000,1872.947754,76627
2018-12-17,1990.150024,2003.000000,1985.500000,1993.250000,1876.714111,62958
2018-12-18,1999.500000,2001.949951,1975.099976,1987.699951,1871.488403,76444
2018-12-19,1985.000000,1985.000000,1960.000000,1967.199951,1852.187256,123115
2018-12-20,1965.000000,1975.449951,1947.000000,1956.349976,1841.971313,143401
2018-12-21,1949.900024,1950.000000,1890.000000,1897.250000,1786.326782,167447
2018-12-24,1901.000000,1938.000000,1901.000000,1915.550049,1803.556885,132496
2018-12-26,1916.000000,1917.949951,1872.000000,1889.500000,1779.030029,111886
2018-12-27,1909.900024,1940.099976,1892.349976,1909.449951,1797.813477,146915
2018-12-28,1909.449951,1921.000000,1893.750000,1895.800049,1784.961548,178358
2018-12-31,1901.000000,1910.150024,1887.000000,1893.550049,1782.842896,155314
2019-01-01,1905.000000,1909.000000,1885.099976,1902.349976,1791.128418,144685
2019-01-02,1907.900024,1933.000000,1900.550049,1923.150024,1810.712524,145042
2019-01-03,1913.500000,1944.000000,1891.699951,1896.449951,1785.573608,155018
2019-01-04,1901.000000,1901.050049,1841.500000,1873.949951,1764.388916,320877
2019-01-07,1891.099976,1909.000000,1880.250000,1896.650024,1785.762085,98867
2019-01-08,1902.000000,1908.000000,1884.000000,1893.050049,1782.372437,84481
2019-01-09,1915.000000,1919.000000,1869.050049,1887.800049,1777.429199,156721
2019-01-10,1904.000000,1906.800049,1874.099976,1888.150024,1777.758911,157549
2019-01-11,1875.000000,1876.050049,1836.099976,1841.949951,1734.259888,530631
2019-01-14,1854.699951,1854.849976,1810.500000,1814.400024,1708.320435,170020
2019-01-15,1813.550049,1868.000000,1809.550049,1864.199951,1755.209106,180669
2019-01-16,1869.949951,1874.800049,1848.550049,1870.099976,1760.764038,105630
2019-01-17,1871.000000,1899.000000,1871.000000,1895.099976,1788.127319,138166
2019-01-18,1887.000000,1904.449951,1877.300049,1900.400024,1793.127930,75507
2019-01-21,1900.400024,1931.300049,1896.550049,1905.800049,1798.223145,145868
2019-01-22,1908.000000,1918.199951,1890.699951,1900.349976,1793.080566,85612
2019-01-23,1900.000000,1907.699951,1874.000000,1879.750000,1773.643433,64588
2019-01-24,1882.000000,1904.500000,1876.000000,1901.750000,1794.401733,83595
2019-01-25,1904.400024,1933.449951,1900.750000,1919.050049,1810.725220,97696
2019-01-28,1931.699951,1958.000000,1929.550049,1951.949951,1841.768188,146761
2019-01-29,1956.000000,1989.800049,1937.300049,1983.150024,1871.206909,126943
2019-01-30,1983.150024,1983.949951,1955.099976,1977.849976,1866.205933,102628
2019-01-31,1988.000000,2019.500000,1985.050049,2014.599976,1900.881714,145616
2019-02-01,2005.000000,2035.000000,1998.300049,2030.750000,1916.119995,112449
2019-02-04,2030.000000,2051.000000,2018.300049,2047.150024,1931.594238,82381
2019-02-05,2049.000000,2054.750000,2028.050049,2044.349976,1928.952393,71284
2019-02-06,2052.000000,2086.000000,2040.400024,2077.850098,1960.561279,355138
2019-02-07,2079.399902,2097.800049,2069.500000,2079.899902,1962.495850,94880
2019-02-08,2078.000000,2088.250000,2054.000000,2062.750000,1946.313721,856235
2019-02-11,2062.000000,2093.449951,2051.050049,2065.550049,1948.955811,70084
2019-02-12,2070.000000,2077.000000,2020.349976,2050.649902,1934.896606,88124
2019-02-14,2064.000000,2075.000000,2033.150024,2044.650024,1929.235474,40054
2019-02-15,2045.000000,2052.000000,2013.000000,2030.900024,1916.261475,69676
2019-02-18,2035.000000,2044.099976,1965.599976,1971.750000,1860.450562,103574
2019-02-19,1971.750000,1971.750000,1895.000000,1904.849976,1797.326660,173030
2019-02-20,1913.949951,1933.800049,1882.000000,1914.449951,1806.384766,246655
2019-02-21,1924.000000,1939.800049,1898.650024,1912.250000,1804.309082,199720
2019-02-22,1920.000000,1930.500000,1905.000000,1925.900024,1817.188477,63686
2019-02-25,1927.150024,1990.000000,1927.150024,1985.000000,1872.952515,124746
2019-02-26,1977.000000,2038.650024,1969.900024,2032.349976,1917.629639,217075
2019-02-27,2037.000000,2070.000000,2020.849976,2053.750000,1937.821655,142848
2019-02-28,2065.000000,2070.000000,1977.849976,1984.250000,1872.244751,342425
2019-03-01,1990.000000,2005.949951,1982.500000,1991.650024,1879.227173,141607
2019-03-05,2002.000000,2005.000000,1978.050049,1987.849976,1875.641602,87491
2019-03-06,1990.000000,2014.349976,1986.449951,1999.400024,1886.539673,110167
2019-03-07,2000.500000,2021.000000,2000.500000,2011.500000,1897.956665,70885
2019-03-08,2029.000000,2032.599976,2010.050049,2022.300049,1908.147095,96587
2019-03-11,2022.699951,2032.800049,2005.500000,2014.099976,1900.409790,52839
2019-03-12,2018.000000,2024.900024,2003.349976,2012.550049,1898.947632,55412
2019-03-13,2006.099976,2015.150024,1978.599976,2001.150024,1888.191040,91421
2019-03-14,2009.000000,2009.000000,1982.300049,1988.599976,1876.349365,47407
2019-03-15,1993.000000,2069.000000,1993.000000,2040.199951,1925.036499,184492
2019-03-18,2045.000000,2062.899902,2012.000000,2021.300049,1907.203735,108133
2019-03-19,2026.000000,2030.000000,1996.400024,2024.699951,1910.411499,82270
2019-03-20,2025.000000,2044.599976,2002.000000,2015.500000,1901.730957,154786
2019-03-22,2015.500000,2015.500000,1985.500000,2004.650024,1891.493164,151043
2019-03-25,2007.000000,2010.000000,1979.300049,1986.900024,1874.745239,535545
2019-03-26,1985.000000,1994.000000,1959.000000,1981.800049,1869.933105,133616
2019-03-27,1985.000000,1998.250000,1961.000000,1968.199951,1857.100952,125014
2019-03-28,1978.000000,2010.949951,1972.400024,2000.449951,1887.530151,204930
2019-04-01,2010.000000,2040.000000,2009.250000,2031.300049,1916.639160,532795
2019-04-02,2040.000000,2084.000000,2035.550049,2079.500000,1962.118408,156214
2019-04-03,2089.800049,2089.800049,2060.000000,2080.250000,1962.825928,126061
2019-04-04,2080.000000,2080.750000,2006.000000,2014.300049,1900.598633,150806
2019-04-05,2029.699951,2058.949951,2020.000000,2051.449951,1935.651611,152384
2019-04-08,2060.000000,2078.000000,2033.550049,2069.750000,1952.918213,112239
2019-04-09,2074.699951,2096.100098,2057.000000,2088.100098,1970.232788,124591
2019-04-10,2098.600098,2098.600098,2038.550049,2043.800049,1928.433472,108591
2019-04-11,2048.000000,2055.300049,2012.349976,2019.050049,1905.080566,133391
2019-04-12,2040.000000,2040.000000,2008.050049,2013.750000,1900.079590,164813
2019-04-15,2071.000000,2115.000000,2041.050049,2110.050049,1990.943726,397080
2019-04-16,2116.000000,2153.800049,2116.000000,2132.449951,2012.079346,237129
2019-04-18,2141.000000,2150.050049,2116.300049,2145.500000,2024.392944,88311
2019-04-22,2148.000000,2175.949951,2147.250000,2164.350098,2042.178711,186485
2019-04-23,2166.000000,2167.600098,2135.100098,2157.699951,2035.904053,74839
2019-04-24,2157.699951,2195.000000,2155.399902,2185.449951,2062.087646,114028
2019-04-25,2169.000000,2199.000000,2169.000000,2191.699951,2067.984619,97687
2019-04-26,2200.000000,2244.550049,2193.750000,2238.300049,2111.954834,149597
2019-04-30,2230.000000,2265.000000,2230.000000,2254.949951,2127.664307,125430
2019-05-02,2260.000000,2260.000000,2209.449951,2214.399902,2089.403564,67719
2019-05-03,2191.000000,2191.000000,2125.149902,2132.500000,2012.126343,167475
2019-05-06,2113.000000,2165.000000,2104.550049,2154.699951,2033.073364,123793
2019-05-07,2155.000000,2185.000000,2140.100098,2150.350098,2028.968994,107919
2019-05-08,2158.000000,2167.750000,2130.199951,2152.649902,2031.139038,59590
2019-05-09,2145.000000,2182.000000,2138.000000,2168.699951,2046.283447,80051
2019-05-10,2174.350098,2193.600098,2125.000000,2135.550049,2015.004395,105470
2019-05-13,2140.000000,2167.000000,2122.850098,2131.100098,2010.805786,154027
2019-05-14,2137.500000,2158.199951,2074.500000,2094.350098,1976.130005,107390
2019-05-15,2105.000000,2125.550049,2084.600098,2094.500000,1976.271484,122743
2019-05-16,2096.000000,2123.399902,2078.050049,2109.449951,1990.377563,85235
2019-05-17,2120.600098,2134.949951,2088.949951,2096.350098,1978.016968,96029
2019-05-20,2126.000000,2145.000000,2050.250000,2139.300049,2018.542847,131596
2019-05-21,2145.000000,2149.949951,2101.600098,2109.199951,1990.141846,87743
2019-05-22,2114.000000,2121.600098,2076.699951,2082.750000,1965.184814,122238
2019-05-23,2100.000000,2115.100098,2049.000000,2053.750000,1937.821655,167233
2019-05-24,2074.000000,2074.000000,2034.000000,2049.649902,1933.953125,102735
2019-05-27,2060.000000,2067.750000,2040.400024,2053.800049,1937.869019,222227
2019-05-28,2060.000000,2097.449951,2047.250000,2075.000000,1957.872437,212368
2019-05-29,2071.000000,2121.750000,2071.000000,2105.250000,1986.414673,199565
2019-05-30,2120.000000,2153.399902,2116.399902,2145.399902,2024.298584,170973
2019-05-31,2159.949951,2205.000000,2155.000000,2196.850098,2072.844727,165501
2019-06-03,2207.800049,2248.000000,2186.000000,2240.350098,2113.888428,292099
2019-06-04,2226.000000,2226.000000,2175.000000,2182.449951,2075.936035,111042
2019-06-06,2199.000000,2199.000000,2151.449951,2167.399902,2061.620117,125991
2019-06-07,2177.000000,2189.000000,2145.199951,2178.949951,2072.606689,84031
2019-06-10,2194.899902,2234.949951,2189.250000,2231.100098,2122.211914,94323
2019-06-11,2237.899902,2263.000000,2233.000000,2252.850098,2142.900391,121513
2019-06-12,2249.000000,2267.000000,2219.500000,2258.449951,2148.226807,71366
2019-06-13,2257.000000,2285.050049,2241.300049,2250.250000,2140.426758,160534
2019-06-14,2255.000000,2262.550049,2236.399902,2252.300049,2142.376953,102702
2019-06-17,2259.899902,2262.800049,2240.050049,2245.600098,2136.004395,107409
2019-06-18,2249.800049,2260.000000,2232.000000,2251.699951,2141.805908,84866
2019-06-19,2253.000000,2275.000000,2244.399902,2259.899902,2149.606201,100800
2019-06-20,2230.000000,2285.000000,2214.050049,2279.000000,2167.774170,133605
2019-06-21,2280.000000,2290.649902,2242.050049,2249.949951,2140.141602,115557
2019-06-24,2250.000000,2279.899902,2250.000000,2275.000000,2163.969238,83606
2019-06-25,2277.000000,2277.000000,2250.899902,2266.750000,2156.121826,62663
2019-06-26,2272.899902,2272.899902,2251.100098,2253.699951,2143.708252,67735
2019-06-27,2256.399902,2264.800049,2242.300049,2252.649902,2142.709961,41248
2019-06-28,2255.000000,2261.250000,2222.949951,2227.250000,2118.549561,99596
2019-07-01,2239.649902,2255.000000,2207.649902,2239.699951,2130.391846,106178
2019-07-02,2240.000000,2257.350098,2216.199951,2252.750000,2142.804932,98136
2019-07-03,2259.899902,2259.899902,2232.500000,2237.199951,2128.013916,59889
2019-07-04,2237.300049,2251.800049,2232.000000,2242.600098,2133.150391,55390
2019-07-05,2241.000000,2250.000000,2139.000000,2161.649902,2056.151123,1222990
2019-07-08,2159.000000,2184.000000,2131.000000,2176.100098,2069.895996,131169
2019-07-09,2170.500000,2175.000000,2090.000000,2131.449951,2027.425049,1132727
2019-07-10,2081.000000,2127.649902,2070.100098,2107.699951,2004.834106,264565
2019-07-11,2124.600098,2128.100098,2087.050049,2101.449951,1998.888916,102758
2019-07-12,2108.500000,2118.000000,2094.050049,2107.949951,2005.071655,59397
2019-07-15,2120.000000,2153.000000,2099.000000,2145.199951,2040.503906,74130
2019-07-16,2131.649902,2131.649902,2100.300049,2105.300049,2007.230225,137617
2019-07-17,2106.000000,2125.000000,2092.550049,2117.149902,2018.527588,94758
2019-07-18,2115.000000,2115.000000,2060.000000,2065.600098,1969.379028,95604
2019-07-19,2095.000000,2096.750000,2064.000000,2076.949951,1980.200317,89018
2019-07-22,2080.000000,2117.000000,2068.850098,2109.699951,2011.424927,72161
2019-07-23,2127.800049,2128.949951,2102.949951,2111.800049,2013.426880,90107
2019-07-24,2115.000000,2120.649902,2076.600098,2096.699951,1999.030151,91060
